completion,preds
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", Against"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", Favor"
"Clinton, Favor",", Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", Against"
"Clinton, None",", Against"
"Clinton, Favor",", Against"
"Clinton, None",", Against"
"Clinton, None",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Favor"
"Clinton, None",", Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", Against"
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, None",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, None",", Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", Against"
"Clinton, Against",", Favor"
"Clinton, None",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, None",", "
"Clinton, Favor",", Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, None",", "
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, None",", Against"
"Clinton, Against",", "
"Clinton, None",", Against"
"Clinton, None",", Against"
"Clinton, None",", Favor"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", Favor"
"Clinton, None",", Favor"
"Clinton, Favor",", Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor",", Favor"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Favor",", Against"
"Clinton, None",", "
"Clinton, None",", Against"
"Clinton, Against",", Favor"
"Clinton, Against","Clinton, Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, None",", Favor"
"Clinton, None",", Against"
"Clinton, None",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Clinton, "
"Clinton, Favor",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Favor",", "
"Clinton, Favor",", Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Favor","Clinton, Against"
"Clinton, None",", Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", Favor"
"Clinton, Favor",", Against"
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, None",", Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", Favor"
"Clinton, Favor",", Against"
"Clinton, None",", Against"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, None",", "
"Clinton, Against",", Against"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Favor",", Favor"
"Clinton, Favor",", Favor"
"Clinton, Favor",", "
"Clinton, None",", Favor"
"Clinton, Against","Clinton, Against"
"Trump, None",", Favor"
"Trump, Favor",", Against"
"Trump, Favor",", "
"Trump, None",", Favor"
"Trump, Against",", Favor"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Against",", Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Against",", Against"
"Trump, None",", Favor"
"Trump, None",", Against"
"Trump, None",", "
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, Against",", "
"Trump, None",", Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Favor"
"Trump, Favor",", Against"
"Trump, None",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Against",", Against"
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against",", Against"
"Trump, Favor",", Favor"
"Trump, Favor",", "
"Trump, Against",", Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, None",", Favor"
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, None",", Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Favor",", Against"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Favor",", "
"Trump, Against",", Favor"
"Trump, None",", "
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, Against",", "
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", Against"
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against",", Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, None",", Against"
"Trump, Favor",", "
"Trump, Favor",", Support"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Favor","Trump, Against"
"Trump, Favor",", Favor"
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, Against",", Favor"
"Trump, None",", "
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, None",", Favor"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against",", Favor"
"Trump, None",", "
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, None",", "
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", Against"
"Trump, None","Trump, Against"
"Trump, None",", Against"
"Trump, None",", Favor"
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", Favor"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against",", Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, None",", Against"
"Trump, Favor",", "
"Trump, None",", Against"
"Trump, Favor",", "
"Trump, Favor",", Favor"
"Trump, None",", Against"
"Trump, None",", Against"
"Trump, Against","Trump, Against"
"Trump, Against",", Against"
"Trump, Against",", Against"
"Trump, Against",", "
