completion,preds
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None",", Favor"
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", Favor"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, "
"Clinton, Against",", Favor"
"Clinton, None","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", Favor"
"Clinton, Favor",", Favor"
"Clinton, Against",", Favor"
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None",", Favor"
"Clinton, None",", "
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, Favor",", Favor"
"Clinton, None",", "
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Favor",", Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", Favor"
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", Favor"
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, "
"Trump, None",", "
"Trump, None",", Favor"
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, Against",", Favor"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, Favor",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor",", Favor"
"Trump, Against","Trump, "
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, None",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Against",", Against"
"Trump, Favor","Trump, "
"Trump, None",", "
"Trump, None",", Favor"
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, "
"Trump, None",", Favor"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, Against",", "
