completion,preds
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, "
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, None","Trump, Against"
"Clinton, None","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Favor","Trump, Favor"
"Clinton, None",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", Favor"
"Clinton, Favor","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor",", Against"
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, None","Trump, "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", Favor"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, Against","Trump, Against"
