completion,preds
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Favor","Clinton, Against"
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, None",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor","Trump, Against"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, Favor","Clinton, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Support"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, None","Clinton, Against"
"Trump, None","Trump, Favor"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
