completion,preds
"Clinton, Favor","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None","Clinton, "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Favor"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", Against"
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Clinton, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Favor"
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None",", "
