completion,preds
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor","Trump, "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Clinton, "
"Clinton, Against","Trump, Against"
"Clinton, Favor","Clinton, Against"
"Clinton, None","Trump, "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against","Trump, "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Favor","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, None","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor","Trump, "
"Clinton, Favor","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against","Trump, "
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, None",", "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against","Trump, "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Favor","Trump, "
"Clinton, Favor",", "
"Clinton, None","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None","Trump, "
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against","Trump, Against"
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Favor","Trump, "
"Trump, Against","Trump, "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Against","Trump, "
"Trump, None","Trump, "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, None","Trump, "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Favor",", Favor"
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, None",", "
"Trump, None","Trump, "
"Trump, Against","Trump, "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, Against","Trump, "
"Trump, Favor","Trump, "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor","Trump, "
"Trump, None","Trump, "
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, "
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Trump, "
"Trump, Favor","Trump, "
"Trump, Favor",", "
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against",", "
