completion,preds
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", Favor"
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, "
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor","Trump, "
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against","Clinton, "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, "
"Clinton, Favor",", Against"
"Clinton, None","Trump, Against"
"Clinton, None","Trump, Against"
"Clinton, Against","Clinton, "
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", Support"
"Clinton, None",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, "
"Clinton, None","Clinton, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", Against"
"Clinton, Against","Trump, Against"
"Clinton, Favor","Clinton, "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, Against","Clinton, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Clinton, "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Favor","Trump, Against"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, None",", "
"Clinton, Favor","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor","Clinton, Against"
"Clinton, Against",", "
"Clinton, Favor",", Against"
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor","Trump, "
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, Favor"
"Clinton, Against","Clinton, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None",", Favor"
"Clinton, None","Trump, Against"
"Clinton, Favor","Clinton, Against"
"Clinton, Against",", "
"Clinton, None","Clinton, Against"
"Clinton, Favor","Trump, Against"
"Clinton, None",", "
"Clinton, Against","Clinton, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, None","Trump, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Favor"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", None"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, None",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Clinton, "
"Clinton, Favor",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, None","Trump, Against"
"Clinton, Against","Trump, Against"
"Clinton, Against","Trump, "
"Clinton, Favor",", "
"Clinton, Favor","Trump, "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Trump, "
"Clinton, Against","Clinton, "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Favor",", "
"Clinton, None",", Favor"
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against","Trump, Against"
"Clinton, Favor",", "
"Clinton, None","Trump, Against"
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, Against",", "
"Clinton, None",", "
"Clinton, Against","Clinton, "
"Clinton, Against","Trump, Against"
"Clinton, Against",", "
"Clinton, Against","Clinton, Against"
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, Favor",", "
"Clinton, None",", "
"Clinton, Against","Clinton, Against"
"Trump, None","Trump, "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, "
"Trump, Against",", "
"Trump, None",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Trump, "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against","Trump, "
"Trump, Against","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against",", Favor"
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against","Trump, "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, Against","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, Favor",", Favor"
"Trump, Favor",", "
"Trump, Favor","Trump, Against"
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, Against","Trump, "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", Favor"
"Trump, None","Clinton, "
"Trump, Against","Trump, "
"Trump, Favor",", "
"Trump, Against","Clinton, "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None","Clinton, Against"
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Favor",", "
"Trump, Favor",", Favor"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Favor","Trump, Against"
"Trump, None","Trump, "
"Trump, None","Trump, "
"Trump, None","Trump, Against"
"Trump, Against",", "
"Trump, None",", "
"Trump, Against",", Favor"
"Trump, Against",", "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None",", "
"Trump, None",", "
"Trump, None","Clinton, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, None",", "
"Trump, None",", "
"Trump, Against",", "
"Trump, Against",", "
"Trump, Against","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, None","Trump, Against"
"Trump, Favor",", "
"Trump, None","Clinton, "
"Trump, Favor",", "
"Trump, Favor",", "
"Trump, None",", "
"Trump, None","Trump, Against"
"Trump, Against","Trump, Against"
"Trump, Against",", "
"Trump, Against",", Against"
"Trump, Against",", "
